fund_code,related_sector
517170,中证沪港深500人民币指数
517110,中证沪港深创新药产业人民币指数
517180,富时中国国企开放共赢指数
517200,中证沪港深互联网人民币指数
517350,中证沪港深科技龙头指数
517300,中证沪港深300指数
517330,中证长江保护主题指数
517360,中证沪港深科技100人民币指数
517520,中证沪深港黄金产业股票指数
517390,中证沪港深云计算产业人民币指数
517380,恒生沪深港创新药精选50指数
517400,中证沪深港黄金产业股票指数
517550,中证沪港深消费龙头人民币指数
517850,中证沪港深张江自主创新50指数
517660,中证沪港深物联网主题指数
517880,中证沪港深品牌消费50人民币指数
517770,中证沪港深游戏及文化传媒指数
517800,中证沪港深人工智能50人民币指数
517950,中证智选沪深港科技50指数
517900,中证银行AH价格优选人民币指数
518600,上海金
517990,中证沪港深500医药卫生人民币指数
518660,黄金9999
518850,黄金9999
518860,上海金
518680,上海金
518800,黄金9999
518880,黄金9999
518890,上海金
519034,中证500指数
519100,中证A100指数
519116,沪深300指数
519180,上证180指数
519300,沪深300指数
519301,沪深300指数
519671,沪深300价值指数
519677,中证腾讯济安价值100A股指数
519686,上证180公司治理指数
519687,上证180公司治理指数
519706,深证300价值指数
519707,深证300价值指数
519981,S&P 100 Equal Weight Index
520500,恒生创新药指数
520510,中证港股通医疗主题指数
520570,恒生科技指数
520520,恒生消费指数
520610,标普港股通低波红利指数
520580,iEdge Emerging Asia Select 50 Index
520560,恒生中国(香港上市)30指数
520530,中证港股通科技指数
520600,中证港股通汽车产业主题指数
520590,恒生科技指数
520550,恒生港股通高股息低波动指数
520620,恒生消费指数
520630,中证港股通互联网指数
520670,恒生港股通科技主题指数
520650,中证港股通互联网指数
520660,中证国新港股通央企红利指数
520700,中证港股通创新药指数
520760,恒生生物科技指数
520680,中证港股通汽车产业主题指数
520690,恒生港股通创新药精选指数
520770,恒指港股通指数
520720,中证港股通汽车产业主题指数
520790,中证港股通互联网指数
520780,中证港股通汽车产业主题指数
520830,富时沙特阿拉伯指数
520810,中证港股通高股息投资港元指数
520840,恒生港股通科技主题指数
520820,恒指港股通指数
520880,恒生港股通创新药精选指数
520850,中证港股通医疗主题指数
520860,中证港股通科技指数
520890,恒生港股通高股息低波动指数
520910,中证港股通互联网指数
520900,中证国新港股通央企红利指数
520870,巴西BOVESPA
520930,恒生生物科技指数
520940,恒指港股通指数
520920,恒生科技指数
520970,中证港股通创新药指数
520960,恒指港股通指数
520950,恒生港股通50指数
526000,中证港股通信息技术综合港元指数
520980,恒生港股通中国科技指数
520990,中证国新港股通央企红利指数
530000,上证50指数
530010,责任指数
530015,深证基本面60指数
530018,深证100指数(价格)
530050,上证50指数
530060,上证综合指数
530080,上证180指数
530300,上证180指数
530530,上证580指数
530280,上证180指数
530580,上证180指数
530800,上证180指数
530680,上证180指数
530100,上证580指数
530380,上证380
530180,上证180指数
530880,上证国有企业红利指数
539003,伦敦富时100指数
539001,纳斯达克100指数
540012,恒生A股行业龙头指数
551030,上证AAA科技创新公司债指数
551000,上证AAA科技创新公司债指数
551060,上证AAA科技创新公司债指数
551500,中证AAA科技创新公司债指数
551300,上证AAA科技创新公司债指数
551550,中证AAA科技创新公司债指数
551520,中证AAA科技创新公司债指数
551510,中证AAA科技创新公司债指数
551560,中证AAA科技创新公司债指数
551800,中证AAA科技创新公司债指数
551580,中证AAA科技创新公司债指数
551900,中证AAA科技创新公司债指数
560000,中证智能电动汽车指数
560010,中证1000指数
560050,MSCI中国A50互联互通人民币指数
560030,中证800价值指数
560020,中证红利指数
560070,中证国新央企股东回报指数
560060,中证上海环交所碳中和指数
560080,中证中药指数
560090,中证全指证券公司指数
560100,中证500指数
560120,中证500自由现金流指数
560110,中证1000指数
560150,中证红利低波动指数
560160,中证全指食品指数
560190,中证全指公用事业指数
560170,中证国新央企科技引领指数
560130,中证全指食品指数
560180,沪深300ESG基准指数
560210,中证全指农牧渔指数
560260,中证医疗指数
560220,中证2000指数
560230,中证光伏产业指数
560290,中证有色金属矿业主题指数
560310,中证光伏产业指数
560270,中证全指电力公用事业指数
560280,中证工程机械主题指数
560350,中证A50指数
560300,中证电信主题指数
560330,沪深300价值指数
560360,中证软件服务指数
560370,中证全指红利质量指数
560390,恒生A股电网设备指数
560500,中证500质量成长指数
560410,中证电池主题指数
560380,中证A100指数
560400,中证全指证券公司指数
560510,中证A500指数
560520,中证红利低波动100指数
560550,中证上海环交所碳中和指数
560530,中证A500指数
560560,中证内地低碳经济主题指数
560610,中证A500指数
560590,中证1000指数
560570,中证A500红利低波动指数
560580,中证全指电力公用事业指数
560620,中证全指公用事业指数
560650,中证企业核心竞争力50指数
560630,中证机器人指数
560700,中证国新央企股东回报指数
560680,中证主要消费指数
560660,中证云计算50指数
560690,中证电信主题指数
560710,中证智选船舶产业指数
560770,中证机器人指数
560750,中证A500指数
560780,中证半导体材料设备主题指数
560800,中证数字经济主题指数
560850,中证信息技术应用创新产业指数
560810,中证诚通央企ESG指数
560860,中证工业有色金属主题指数
560880,中证全指家用电器指数
560820,中证A50指数
560890,中证红利低波动指数
560950,中证500指数
560990,中证科技先锋指数
560900,中证创新药产业指数
561000,沪深300指数
560980,中证光伏龙头30指数
561010,中证全指软件开发指数
561060,中证国有企业红利指数
561080,中证全指自由现金流指数
561090,中证A500指数
561100,中证消费电子主题指数
561120,中证全指家用电器指数
561160,中证电池主题指数
561130,中证新华社民族品牌工程指数
561190,中证上海环交所碳中和指数
561180,中证A100指数
561200,中证A100指数
561230,中证A50指数
561170,中证绿色电力指数
561220,中证诚通国企数字经济指数
561280,中证1000指数
561320,中证内地运输主题指数
561300,沪深300指数
561260,中证国新央企现代能源指数
561310,中证消费电子主题指数
561370,中证2000指数
561350,中证500指数
561330,中证有色金属矿业主题指数
561380,恒生A股电网设备指数
561360,中证油气产业指数
561510,中证中药指数
561550,中证500指数
561560,中证全指电力公用事业指数
561570,中证油气产业指数
561500,中证企业核心竞争力50指数
561590,中证1000指数
561580,中证中央企业红利指数
561660,中证通用航空主题指数
561600,中证消费电子主题指数
561750,中证A50指数
561680,中证A500红利低波动指数
561760,中证油气资源指数
561790,中证国新央企现代能源指数
561700,中证全指电力公用事业指数
561780,中证1000指数
561770,中证A100指数
561800,中证稀有金属主题指数
561880,中证A100指数
561870,中证全指自由现金流指数
561910,中证电池主题指数
561900,沪深300ESG基准指数
561950,中证500指数
561930,沪深300指数
561980,中证半导体产业指数
561920,中证疫苗与生物技术指数
561960,中证国新央企股东回报指数
562000,中证A100指数
561990,沪深300指数
562060,中信标普中国A股红利机会指数
562030,中证信息技术应用创新产业指数
